AmountSpent,InteractionID,LoginFrequency,TransactionYear,ChurnStatus,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Groceries,InteractionType_Feedback,InteractionType_Inquiry,InteractionType_No Interaction,ResolutionStatus_Resolved,ResolutionStatus_Unresolved,ServiceUsage_Online Banking,ServiceUsage_Website
195.81,-1.0,20,2022,0,False,False,False,True,False,False,True,False,False,False,False
64.35,-1.0,20,2022,0,False,False,False,True,False,False,True,False,False,False,False
252.85,-1.0,20,2022,0,False,False,False,False,False,False,True,False,False,False,False
68.92,-1.0,20,2022,0,True,False,False,False,False,False,True,False,False,False,False
178.11,7895.0,22,2022,0,False,False,False,True,True,False,False,True,False,True,False
178.11,9831.0,22,2022,0,False,False,False,True,False,False,False,True,False,True,False
283.1,7895.0,22,2022,0,False,False,False,False,True,False,False,True,False,True,False
283.1,9831.0,22,2022,0,False,False,False,False,False,False,False,True,False,True,False
101.59,-1.0,33,2022,0,True,False,False,False,False,False,True,False,False,False,True
433.0,-1.0,33,2022,0,False,False,True,False,False,False,True,False,False,False,True
125.76,-1.0,33,2022,0,False,False,False,True,False,False,True,False,False,False,True
127.82,-1.0,33,2022,0,True,False,False,False,False,False,True,False,False,False,True
341.18,-1.0,33,2022,0,False,False,True,False,False,False,True,False,False,False,True
138.07,-1.0,14,2022,0,False,False,False,True,False,False,True,False,False,False,False
365.65,-1.0,14,2022,0,False,False,False,False,False,False,True,False,False,False,False
462.05,-1.0,14,2022,0,False,True,False,False,False,False,True,False,False,False,False
255.32,-1.0,14,2022,0,True,False,False,False,False,False,True,False,False,False,False
222.37,-1.0,14,2022,0,False,False,False,False,False,False,True,False,False,False,False
295.23,3525.0,44,2022,0,False,True,False,False,False,False,False,False,True,True,False
86.35,3525.0,44,2022,0,False,False,False,False,False,False,False,False,True,True,False
216.17,3525.0,44,2022,0,False,False,False,True,False,False,False,False,True,True,False
445.85,5295.0,9,2022,0,True,False,False,False,False,True,False,False,True,True,False
445.85,4341.0,9,2022,0,True,False,False,False,False,False,False,False,True,True,False
356.52,5295.0,9,2022,0,False,True,False,False,False,True,False,False,True,True,False
356.52,4341.0,9,2022,0,False,True,False,False,False,False,False,False,True,True,False
326.58,5295.0,9,2022,0,True,False,False,False,False,True,False,False,True,True,False
326.58,4341.0,9,2022,0,True,False,False,False,False,False,False,False,True,True,False
314.01,5295.0,9,2022,0,False,False,False,False,False,True,False,False,True,True,False
314.01,4341.0,9,2022,0,False,False,False,False,False,False,False,False,True,True,False
467.63,5295.0,9,2022,0,True,False,False,False,False,True,False,False,True,True,False
467.63,4341.0,9,2022,0,True,False,False,False,False,False,False,False,True,True,False
305.23,5295.0,9,2022,0,False,False,False,True,False,True,False,False,True,True,False
305.23,4341.0,9,2022,0,False,False,False,True,False,False,False,False,True,True,False
139.62,-1.0,45,2022,0,False,True,False,False,False,False,True,False,False,True,False
51.58,-1.0,45,2022,0,False,True,False,False,False,False,True,False,False,True,False
101.31,-1.0,45,2022,0,False,False,True,False,False,False,True,False,False,True,False
10.61,6180.0,25,2022,0,False,True,False,False,True,False,False,True,False,False,False
10.61,9473.0,25,2022,0,False,True,False,False,True,False,False,False,True,False,False
94.75,6180.0,25,2022,0,True,False,False,False,True,False,False,True,False,False,False
94.75,9473.0,25,2022,0,True,False,False,False,True,False,False,False,True,False,False
457.37,6180.0,25,2022,0,False,False,False,True,True,False,False,True,False,False,False
457.37,9473.0,25,2022,0,False,False,False,True,True,False,False,False,True,False,False
218.36,6180.0,25,2022,0,False,False,False,False,True,False,False,True,False,False,False
218.36,9473.0,25,2022,0,False,False,False,False,True,False,False,False,True,False,False
252.72,4959.0,47,2022,1,False,False,True,False,False,False,False,True,False,False,True
308.15,4959.0,47,2022,1,False,True,False,False,False,False,False,True,False,False,True
118.1,4959.0,47,2022,1,False,True,False,False,False,False,False,True,False,False,True
91.91,9191.0,16,2022,0,False,False,False,False,False,True,False,True,False,False,False
91.91,5275.0,16,2022,0,False,False,False,False,False,False,False,True,False,False,False
116.15,9191.0,16,2022,0,False,False,False,True,False,True,False,True,False,False,False
116.15,5275.0,16,2022,0,False,False,False,True,False,False,False,True,False,False,False
272.02,9191.0,16,2022,0,True,False,False,False,False,True,False,True,False,False,False
272.02,5275.0,16,2022,0,True,False,False,False,False,False,False,True,False,False,False
359.92,9191.0,16,2022,0,False,True,False,False,False,True,False,True,False,False,False
359.92,5275.0,16,2022,0,False,True,False,False,False,False,False,True,False,False,False
387.43,-1.0,7,2022,0,False,False,False,True,False,False,True,False,False,False,False
68.98,-1.0,7,2022,0,False,True,False,False,False,False,True,False,False,False,False
189.74,-1.0,7,2022,0,False,False,False,False,False,False,True,False,False,False,False
436.58,-1.0,7,2022,0,True,False,False,False,False,False,True,False,False,False,False
115.73,-1.0,7,2022,0,False,False,True,False,False,False,True,False,False,False,False
328.22,-1.0,7,2022,0,False,False,False,True,False,False,True,False,False,False,False
324.69,-1.0,7,2022,0,False,False,True,False,False,False,True,False,False,False,False
229.33,-1.0,7,2022,0,False,False,True,False,False,False,True,False,False,False,False
124.41,-1.0,7,2022,0,False,False,True,False,False,False,True,False,False,False,False
286.35,-1.0,11,2022,0,False,False,True,False,False,False,True,False,False,True,False
184.28,-1.0,11,2022,0,False,True,False,False,False,False,True,False,False,True,False
494.58,-1.0,11,2022,0,True,False,False,False,False,False,True,False,False,True,False
118.54,-1.0,27,2022,0,False,False,False,True,False,False,True,False,False,False,False
195.94,-1.0,27,2022,0,False,True,False,False,False,False,True,False,False,False,False
165.51,-1.0,27,2022,0,False,False,False,True,False,False,True,False,False,False,False
417.53,-1.0,27,2022,0,False,True,False,False,False,False,True,False,False,False,False
462.37,-1.0,27,2022,0,False,False,True,False,False,False,True,False,False,False,False
209.63,-1.0,40,2022,0,False,False,False,True,False,False,True,False,False,True,False
202.31,-1.0,40,2022,0,True,False,False,False,False,False,True,False,False,True,False
78.23,-1.0,40,2022,0,True,False,False,False,False,False,True,False,False,True,False
176.53,-1.0,40,2022,0,False,False,False,False,False,False,True,False,False,True,False
165.81,-1.0,40,2022,0,False,False,False,True,False,False,True,False,False,True,False
19.43,-1.0,40,2022,0,False,False,False,True,False,False,True,False,False,True,False
407.13,-1.0,40,2022,0,False,True,False,False,False,False,True,False,False,True,False
150.04,-1.0,40,2022,0,False,True,False,False,False,False,True,False,False,True,False
84.61,2826.0,17,2022,0,True,False,False,False,False,True,False,True,False,True,False
84.61,8888.0,17,2022,0,True,False,False,False,False,True,False,True,False,True,False
285.49,2826.0,17,2022,0,True,False,False,False,False,True,False,True,False,True,False
285.49,8888.0,17,2022,0,True,False,False,False,False,True,False,True,False,True,False
30.24,2826.0,17,2022,0,False,False,False,False,False,True,False,True,False,True,False
30.24,8888.0,17,2022,0,False,False,False,False,False,True,False,True,False,True,False
301.42,2826.0,17,2022,0,True,False,False,False,False,True,False,True,False,True,False
301.42,8888.0,17,2022,0,True,False,False,False,False,True,False,True,False,True,False
57.28,6970.0,5,2022,1,False,True,False,False,False,False,False,False,True,False,True
57.28,9825.0,5,2022,1,False,True,False,False,False,True,False,False,True,False,True
363.53,6970.0,5,2022,1,False,False,False,True,False,False,False,False,True,False,True
363.53,9825.0,5,2022,1,False,False,False,True,False,True,False,False,True,False,True
237.01,6970.0,5,2022,1,False,False,False,False,False,False,False,False,True,False,True
237.01,9825.0,5,2022,1,False,False,False,False,False,True,False,False,True,False,True
228.66,6970.0,5,2022,1,True,False,False,False,False,False,False,False,True,False,True
228.66,9825.0,5,2022,1,True,False,False,False,False,True,False,False,True,False,True
191.33,2127.0,29,2022,0,False,False,False,False,True,False,False,True,False,False,False
293.62,2127.0,29,2022,0,False,False,True,False,True,False,False,True,False,False,False
421.42,2127.0,29,2022,0,False,False,False,False,True,False,False,True,False,False,False
132.16,2127.0,29,2022,0,True,False,False,False,True,False,False,True,False,False,False
404.42,-1.0,10,2022,0,False,False,True,False,False,False,True,False,False,False,False
406.93,-1.0,10,2022,0,False,True,False,False,False,False,True,False,False,False,False
363.4,-1.0,10,2022,0,True,False,False,False,False,False,True,False,False,False,False
401.39,-1.0,10,2022,0,False,False,True,False,False,False,True,False,False,False,False
284.85,-1.0,10,2022,0,True,False,False,False,False,False,True,False,False,False,False
492.36,-1.0,10,2022,0,False,False,False,False,False,False,True,False,False,False,False
100.63,-1.0,10,2022,0,False,False,True,False,False,False,True,False,False,False,False
166.05,7774.0,47,2022,1,False,False,False,True,False,True,False,False,True,True,False
166.05,8178.0,47,2022,1,False,False,False,True,True,False,False,True,False,True,False
172.53,7774.0,47,2022,1,False,False,False,True,False,True,False,False,True,True,False
172.53,8178.0,47,2022,1,False,False,False,True,True,False,False,True,False,True,False
136.01,7774.0,47,2022,1,True,False,False,False,False,True,False,False,True,True,False
136.01,8178.0,47,2022,1,True,False,False,False,True,False,False,True,False,True,False
331.07,4838.0,25,2022,1,False,True,False,False,False,False,False,False,True,True,False
331.07,8975.0,25,2022,1,False,True,False,False,False,False,False,True,False,True,False
184.84,4838.0,25,2022,1,True,False,False,False,False,False,False,False,True,True,False
184.84,8975.0,25,2022,1,True,False,False,False,False,False,False,True,False,True,False
388.6,4838.0,25,2022,1,True,False,False,False,False,False,False,False,True,True,False
388.6,8975.0,25,2022,1,True,False,False,False,False,False,False,True,False,True,False
20.1,4838.0,25,2022,1,True,False,False,False,False,False,False,False,True,True,False
20.1,8975.0,25,2022,1,True,False,False,False,False,False,False,True,False,True,False
40.85,4838.0,25,2022,1,False,True,False,False,False,False,False,False,True,True,False
40.85,8975.0,25,2022,1,False,True,False,False,False,False,False,True,False,True,False
114.94,4838.0,25,2022,1,False,False,False,True,False,False,False,False,True,True,False
114.94,8975.0,25,2022,1,False,False,False,True,False,False,False,True,False,True,False
236.95,4011.0,24,2022,1,True,False,False,False,False,True,False,True,False,True,False
424.06,4011.0,24,2022,1,False,False,False,True,False,True,False,True,False,True,False
160.7,4011.0,24,2022,1,False,False,False,True,False,True,False,True,False,True,False
102.27,4011.0,24,2022,1,False,True,False,False,False,True,False,True,False,True,False
451.24,4011.0,24,2022,1,True,False,False,False,False,True,False,True,False,True,False
298.68,4011.0,24,2022,1,True,False,False,False,False,True,False,True,False,True,False
137.62,4011.0,24,2022,1,True,False,False,False,False,True,False,True,False,True,False
211.69,4011.0,24,2022,1,False,True,False,False,False,True,False,True,False,True,False
231.01,4011.0,24,2022,1,False,True,False,False,False,True,False,True,False,True,False
270.26,7342.0,44,2022,0,False,False,True,False,False,False,False,True,False,False,False
236.75,7342.0,44,2022,0,True,False,False,False,False,False,False,True,False,False,False
317.21,7342.0,44,2022,0,False,True,False,False,False,False,False,True,False,False,False
412.42,7342.0,44,2022,0,True,False,False,False,False,False,False,True,False,False,False
443.75,7342.0,44,2022,0,False,False,False,True,False,False,False,True,False,False,False
136.43,7342.0,44,2022,0,True,False,False,False,False,False,False,True,False,False,False
208.07,7342.0,44,2022,0,False,False,True,False,False,False,False,True,False,False,False
58.9,7342.0,44,2022,0,False,False,False,False,False,False,False,True,False,False,False
214.25,7751.0,12,2022,1,False,False,True,False,False,True,False,True,False,False,False
57.03,7751.0,12,2022,1,True,False,False,False,False,True,False,True,False,False,False
238.78,7751.0,12,2022,1,False,True,False,False,False,True,False,True,False,False,False
259.91,7751.0,12,2022,1,False,False,False,False,False,True,False,True,False,False,False
470.61,2857.0,5,2022,1,False,False,False,False,False,True,False,True,False,False,True
470.61,8428.0,5,2022,1,False,False,False,False,False,False,False,False,True,False,True
54.93,2857.0,5,2022,1,False,False,False,False,False,True,False,True,False,False,True
54.93,8428.0,5,2022,1,False,False,False,False,False,False,False,False,True,False,True
287.15,2857.0,5,2022,1,True,False,False,False,False,True,False,True,False,False,True
287.15,8428.0,5,2022,1,True,False,False,False,False,False,False,False,True,False,True
71.23,2857.0,5,2022,1,True,False,False,False,False,True,False,True,False,False,True
71.23,8428.0,5,2022,1,True,False,False,False,False,False,False,False,True,False,True
253.82,-1.0,29,2022,0,False,False,True,False,False,False,True,False,False,True,False
226.68,-1.0,29,2022,0,True,False,False,False,False,False,True,False,False,True,False
256.72,-1.0,29,2022,0,True,False,False,False,False,False,True,False,False,True,False
460.67,-1.0,29,2022,0,True,False,False,False,False,False,True,False,False,True,False
12.77,-1.0,29,2022,0,False,False,True,False,False,False,True,False,False,True,False
229.06,-1.0,29,2022,0,True,False,False,False,False,False,True,False,False,True,False
